area_marla,bedroom,bath,type_enc,purpose_enc,city_enc,price_lakh
6.0,5.0,6.0,2,1,10,210.0
20.0,6.0,6.0,2,1,10,560.0
32.0,6.0,6.0,2,1,10,600.0
10.0,5.0,6.0,2,1,10,350.0
8.0,5.0,6.0,2,1,10,260.0
10.0,5.0,5.0,2,1,10,350.0
12.0,5.0,5.0,2,1,10,440.00000000000006
20.0,6.0,6.0,2,1,10,530.0
8.2,5.0,6.0,2,1,10,160.0
10.0,5.0,5.0,2,1,10,320.0
9.0,5.0,6.0,2,1,10,320.0
9.0,5.0,6.0,2,1,10,300.0
5.0,3.0,4.0,2,1,10,150.0
26.0,5.0,6.0,2,1,10,520.0
17.0,7.0,6.0,2,1,10,615.0
7.0,5.0,6.0,2,1,10,280.0
10.0,5.0,6.0,2,1,10,190.0
10.0,5.0,6.0,2,1,10,240.0
10.0,5.0,5.0,2,1,10,190.0
3.5,3.0,3.0,2,1,10,65.0
10.0,5.0,6.0,2,1,10,340.0
5.0,3.0,3.0,2,1,10,175.0
10.0,5.0,6.0,2,1,10,340.0
8.0,5.0,6.0,2,1,10,325.0
5.0,4.0,5.0,2,1,10,161.0
10.0,5.0,6.0,2,1,10,340.0
3.0,3.0,4.0,2,1,10,95.0
20.0,5.0,6.0,2,1,10,540.0
5.0,4.0,5.0,2,1,10,170.0
10.0,5.0,6.0,2,1,10,330.0
5.0,4.0,4.0,2,1,10,135.0
20.0,5.0,6.0,2,1,10,430.0
10.0,4.0,4.0,2,1,10,300.0
5.0,4.0,4.0,2,1,10,170.0
2.5,2.0,2.0,2,1,10,37.0
3.0,2.0,3.0,2,1,10,77.0
10.0,5.0,6.0,2,1,10,380.0
3.0,3.0,4.0,2,1,10,90.0
8.3,5.0,6.0,2,1,10,260.0
10.0,5.0,6.0,2,1,10,360.0
5.0,3.0,4.0,2,1,10,175.0
10.0,7.0,5.0,2,1,10,160.0
5.0,4.0,4.0,2,1,10,180.0
10.0,5.0,6.0,2,1,10,330.0
20.0,6.0,6.0,2,1,10,730.0
5.0,4.0,5.0,2,1,10,160.0
4.0,3.0,4.0,2,1,10,120.0
6.0,5.0,6.0,2,1,10,175.0
5.0,5.0,6.0,2,1,10,165.0
10.0,5.0,6.0,2,1,10,350.0
12.0,5.0,6.0,2,1,10,650.0
10.0,6.0,6.0,2,1,10,370.0
7.0,5.0,6.0,2,1,10,340.0
6.0,4.0,5.0,2,1,10,190.0
10.0,5.0,5.0,2,1,10,250.0
10.0,5.0,6.0,2,1,10,350.0
11.0,5.0,6.0,2,1,10,360.0
10.0,5.0,6.0,2,1,10,350.0
7.0,4.0,5.0,2,1,10,170.0
5.0,3.0,4.0,2,1,10,135.0
9.0,5.0,6.0,2,1,10,370.0
7.0,5.0,6.0,2,1,10,229.99999999999997
6.0,5.0,5.0,2,1,10,130.0
10.0,5.0,6.0,2,1,10,370.0
14.0,5.0,4.0,2,1,10,265.0
7.0,4.0,4.0,2,1,10,220.00000000000003
17.0,5.0,5.0,2,1,10,660.0
5.0,3.0,4.0,2,1,10,170.0
6.5,3.0,3.0,2,1,10,62.0
3.0,3.0,5.0,2,1,10,90.0
11.0,4.0,5.0,2,1,10,250.0
5.0,3.0,4.0,2,1,10,180.0
4.5,3.0,2.0,2,1,12,25.5
4.0,2.0,2.0,2,1,12,55.0
4.0,4.0,2.0,2,1,12,37.0
5.0,3.0,1.0,2,1,12,14.0
5.0,5.0,5.0,2,1,11,195.0
5.0,5.0,5.0,2,1,11,200.0
6.8,4.0,3.0,1,1,11,135.0
20.0,5.0,6.0,2,1,11,1200.0
20.0,5.0,6.0,2,1,11,850.0
5.0,8.0,6.0,2,1,11,250.0
5.0,3.0,3.0,2,1,11,125.0
4.0,6.0,6.0,2,1,11,135.0
5.0,6.0,6.0,2,1,11,190.0
8.1,2.0,2.0,1,1,11,247.00000000000003
7.0,6.0,6.0,2,1,11,300.0
5.0,9.0,6.0,2,1,11,210.0
7.0,5.0,6.0,2,1,11,290.0
8.4,6.0,6.0,2,1,11,220.00000000000003
20.0,8.0,6.0,2,1,11,819.9999999999999
5.0,5.0,5.0,2,1,11,235.0
20.0,8.0,6.0,2,1,11,1050.0
6.4,3.0,3.0,1,1,11,170.0
2.6,2.0,2.0,1,1,11,120.0
3.3,1.0,1.0,1,1,11,65.0
5.0,6.0,6.0,2,1,11,240.0
20.0,9.0,6.0,2,1,11,700.0
5.0,8.0,6.0,2,1,11,380.0
3.0,6.0,6.0,2,1,11,250.0
3.2,1.0,1.0,1,1,11,77.0
5.0,7.0,6.0,2,1,11,185.0
3.0,4.0,4.0,2,1,11,125.0
3.0,5.0,5.0,2,1,11,160.0
10.0,8.0,6.0,2,1,11,470.0
5.0,8.0,6.0,2,1,11,280.0
7.0,6.0,6.0,2,1,11,320.0
1.0,3.0,3.0,2,1,11,90.0
5.0,7.0,6.0,2,1,11,235.0
5.0,6.0,6.0,2,1,11,200.0
7.0,6.0,6.0,2,1,11,310.0
6.7,7.0,7.0,2,1,11,250.0
7.0,6.0,6.0,2,1,11,280.0
2.5,4.0,4.0,2,1,11,90.0
5.0,5.0,5.0,2,1,11,180.0
20.0,8.0,6.0,2,1,11,720.0
10.0,8.0,6.0,2,1,11,550.0
5.0,6.0,6.0,2,1,11,220.00000000000003
10.0,9.0,7.0,2,1,11,300.0
4.0,5.0,5.0,2,1,11,133.0
10.0,4.0,5.0,2,1,11,170.0
3.0,4.0,4.0,2,1,11,95.0
9.0,6.0,6.0,2,1,11,420.0
20.0,10.0,6.0,2,1,11,1200.0
3.0,7.0,6.0,2,1,11,225.0
20.0,10.0,6.0,2,1,11,950.0
20.0,6.0,6.0,2,1,11,600.0
40.0,6.0,6.0,2,1,11,1050.0
3.0,4.0,4.0,2,1,11,95.0
20.0,8.0,6.0,2,1,11,900.0
2.0,3.0,3.0,2,1,11,85.0
5.0,5.0,5.0,2,1,11,185.0
7.0,6.0,6.0,2,1,11,300.0
5.0,6.0,6.0,2,1,11,250.0
5.0,5.0,5.0,2,1,11,210.0
4.5,2.0,2.0,1,1,11,100.0
4.0,6.0,6.0,2,1,11,190.0
3.3,1.0,1.0,1,1,11,77.45
7.0,6.0,6.0,2,1,11,300.0
20.0,5.0,6.0,2,1,11,715.0
20.0,5.0,6.0,2,1,11,825.0
9.0,3.0,4.0,1,1,11,340.0
4.0,6.0,4.0,2,1,11,180.0
5.0,6.0,6.0,2,1,11,280.0
7.2,6.0,6.0,2,1,11,280.0
13.0,6.0,6.0,2,1,11,420.0
5.0,3.0,3.0,1,1,11,185.0
5.0,6.0,6.0,2,1,11,195.0
7.0,3.0,3.0,1,1,11,270.0
16.0,8.0,6.0,2,1,11,800.0
7.0,9.0,6.0,2,1,11,420.0
3.0,7.0,6.0,2,1,11,210.0
3.2,1.0,1.0,1,1,11,73.0
1.7,3.0,3.0,2,1,11,75.0
3.0,4.0,4.0,2,1,11,114.99999999999999
6.4,3.0,3.0,1,1,11,125.0
15.0,6.0,6.0,2,1,11,450.0
2.5,5.0,5.0,2,1,11,80.0
6.9,3.0,3.0,1,1,11,163.0
8.0,4.0,4.0,1,1,11,319.0
7.0,8.0,6.0,2,1,11,530.0
3.3,1.0,1.0,1,1,11,73.76
3.3,1.0,1.0,1,1,11,80.9
7.5,7.0,6.0,2,1,11,400.0
2.7,1.0,1.0,1,1,11,68.0
3.3,1.0,1.0,1,1,11,77.45
4.9,2.0,2.0,1,1,11,114.99999999999999
3.2,1.0,1.0,1,1,11,73.0
4.9,2.0,2.0,1,1,11,109.00000000000001
5.0,6.0,5.0,2,1,11,220.00000000000003
4.9,2.0,2.0,1,1,11,114.99999999999999
8.0,3.0,3.0,1,1,11,168.0
6.9,3.0,3.0,1,1,11,163.0
4.9,2.0,2.0,1,1,11,114.99999999999999
6.4,3.0,3.0,1,1,11,135.0
20.0,6.0,6.0,2,1,11,810.0
5.7,2.0,2.0,1,1,11,127.0
10.0,4.0,5.0,2,1,11,540.0
6.7,3.0,3.0,1,1,11,150.0
3.3,1.0,1.0,1,1,11,60.0
3.4,1.0,1.0,1,1,11,65.0
5.1,2.0,2.0,1,1,11,120.0
3.3,1.0,1.0,1,1,11,77.45
7.0,9.0,6.0,2,1,11,400.0
5.3,2.0,2.0,1,1,11,118.0
3.3,1.0,1.0,1,1,11,73.76
5.1,2.0,2.0,1,1,11,120.0
14.0,6.0,6.0,2,1,11,1000.0
5.1,2.0,2.0,1,1,11,120.0
8.6,3.0,3.0,1,1,11,202.99999999999997
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
5.0,7.0,6.0,2,1,11,240.0
5.0,5.0,5.0,2,1,11,125.0
5.0,4.0,3.0,2,1,11,260.0
3.7,1.0,1.0,1,1,11,95.0
5.0,3.0,2.0,2,1,11,75.0
20.0,5.0,5.0,2,1,11,620.0
20.0,10.0,6.0,2,1,11,1200.0
6.0,8.0,7.0,2,1,11,295.0
7.3,6.0,6.0,2,1,11,340.0
3.0,8.0,6.0,2,1,11,165.0
10.0,9.0,6.0,2,1,11,580.0
3.0,5.0,5.0,2,1,11,160.0
5.0,6.0,6.0,2,1,11,200.0
10.0,7.0,7.0,2,1,11,420.0
5.0,5.0,5.0,2,1,11,210.0
4.0,5.0,5.0,2,1,11,190.0
4.5,5.0,5.0,2,1,11,180.0
5.3,2.0,2.0,1,1,11,124.0
7.0,8.0,6.0,2,1,11,500.0
2.4,1.0,1.0,1,1,11,80.0
7.4,5.0,3.0,1,1,11,210.0
7.0,6.0,6.0,2,1,11,320.0
4.0,5.0,5.0,2,1,11,155.0
10.0,9.0,6.0,2,1,11,480.0
3.0,4.0,4.0,2,1,11,98.0
10.0,6.0,6.0,2,1,11,380.0
5.0,6.0,6.0,2,1,11,135.0
10.0,7.0,6.0,2,1,11,500.0
7.0,6.0,6.0,2,1,11,330.0
4.7,5.0,5.0,2,1,11,229.99999999999997
10.0,8.0,6.0,2,1,11,509.99999999999994
20.0,10.0,6.0,2,1,11,1100.0
10.0,9.0,6.0,2,1,11,420.0
6.4,3.0,3.0,1,1,11,125.0
3.3,1.0,1.0,1,1,11,77.45
5.3,2.0,2.0,1,1,11,124.0
3.4,1.0,1.0,1,1,11,80.9
3.3,1.0,1.0,1,1,11,77.45
5.3,2.0,2.0,1,1,11,124.0
5.7,2.0,2.0,1,1,11,135.0
5.0,4.0,4.0,2,1,11,195.0
10.0,7.0,6.0,2,1,11,409.99999999999994
5.0,6.0,6.0,2,1,11,250.0
5.0,5.0,5.0,2,1,11,229.99999999999997
12.0,7.0,5.0,2,1,11,919.9999999999999
2.8,1.0,1.0,1,1,11,75.0
10.0,10.0,6.0,2,1,11,750.0
20.0,8.0,6.0,2,1,11,800.0
7.0,8.0,7.0,2,1,11,145.0
5.0,5.0,5.0,2,1,11,245.00000000000003
20.0,9.0,6.0,2,1,11,750.0
10.0,7.0,6.0,2,1,11,500.0
10.0,10.0,7.0,2,1,11,570.0
5.0,7.0,4.0,2,1,11,200.0
5.0,6.0,6.0,2,1,11,280.0
20.0,10.0,6.0,2,1,11,1000.0
7.0,7.0,6.0,2,1,11,265.0
5.0,5.0,5.0,2,1,11,190.0
2.0,3.0,3.0,2,1,11,85.0
20.0,9.0,6.0,2,1,11,560.0
5.0,5.0,4.0,2,1,11,240.0
5.0,6.0,6.0,2,1,11,165.0
10.0,6.0,6.0,2,1,11,430.0
3.0,4.0,4.0,2,1,11,80.0
5.0,6.0,6.0,2,1,11,300.0
8.0,10.0,6.0,2,1,11,280.0
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
5.0,6.0,5.0,2,1,11,240.0
3.5,4.0,4.0,2,1,11,160.0
5.0,4.0,4.0,2,1,11,235.0
5.0,7.0,6.0,2,1,11,210.0
10.0,8.0,6.0,2,1,11,400.0
5.0,4.0,4.0,2,1,11,229.99999999999997
20.0,8.0,6.0,2,1,11,1000.0
20.0,10.0,6.0,2,1,11,500.0
9.0,4.0,4.0,2,1,11,380.0
10.0,8.0,6.0,2,1,11,540.0
10.0,7.0,7.0,2,1,11,500.0
13.0,5.0,5.0,2,1,12,225.0
9.3,6.0,6.0,2,1,12,180.0
3.0,4.0,5.0,2,1,12,95.0
6.0,6.0,2.0,2,1,12,114.99999999999999
5.0,3.0,4.0,2,1,15,76.0
5.0,4.0,4.0,2,1,15,200.0
5.0,4.0,5.0,2,1,15,185.0
10.0,5.0,6.0,2,1,15,275.0
5.0,4.0,5.0,2,1,15,162.0
5.0,4.0,5.0,2,1,15,156.0
5.0,3.0,4.0,2,1,15,169.0
5.0,4.0,5.0,2,1,15,202.0
10.0,5.0,6.0,2,1,15,300.0
5.0,4.0,5.0,2,1,15,180.0
5.3,5.0,6.0,2,1,15,225.0
10.0,5.0,6.0,2,1,15,204.99999999999997
5.4,3.0,3.0,1,1,15,300.0
5.0,3.0,4.0,2,1,15,215.0
5.0,4.0,5.0,2,1,15,215.0
5.0,3.0,4.0,2,1,15,215.0
10.0,5.0,6.0,2,1,15,535.0
10.0,5.0,6.0,2,1,15,395.0
5.0,4.0,5.0,2,1,15,200.0
10.0,5.0,6.0,2,1,15,300.0
10.0,5.0,6.0,2,1,15,250.0
10.0,5.0,5.0,2,1,15,325.0
10.0,5.0,6.0,2,1,15,270.0
13.0,5.0,6.0,2,1,15,650.0
5.0,4.0,5.0,2,1,15,142.0
20.0,5.0,6.0,2,1,15,900.0
5.0,4.0,4.0,2,1,15,190.0
10.0,5.0,6.0,2,1,15,300.0
10.0,5.0,6.0,2,1,15,290.0
5.0,4.0,5.0,2,1,15,195.0
1.5,5.0,2.0,2,1,15,63.0
5.0,7.0,6.0,2,1,15,220.00000000000003
10.0,5.0,6.0,2,1,15,295.0
5.0,4.0,5.0,2,1,15,183.0
5.0,4.0,4.0,2,1,15,210.0
5.0,4.0,4.0,2,1,15,190.0
10.0,6.0,6.0,2,1,15,380.0
7.0,5.0,6.0,2,1,15,340.0
6.0,4.0,5.0,2,1,15,260.0
5.0,4.0,4.0,2,1,15,195.0
8.0,4.0,4.0,2,1,15,400.0
5.0,4.0,5.0,2,1,15,225.0
5.0,4.0,4.0,2,1,15,56.25
5.0,4.0,4.0,2,1,15,160.0
6.0,4.0,5.0,2,1,15,260.0
5.0,4.0,4.0,2,1,15,200.0
2.5,4.0,2.0,2,1,15,65.0
5.0,4.0,4.0,2,1,15,210.0
10.0,5.0,6.0,2,1,15,125.0
5.0,3.0,4.0,2,1,15,76.0
6.0,4.0,4.0,2,1,15,254.99999999999997
5.0,4.0,4.0,2,1,15,170.0
6.0,4.0,5.0,2,1,15,260.0
6.0,4.0,4.0,2,1,15,254.99999999999997
4.0,4.0,5.0,2,1,15,160.0
24.0,6.0,6.0,2,1,15,950.0
2.0,3.0,2.0,2,1,15,58.0
3.0,4.0,3.0,2,1,15,114.99999999999999
6.0,6.0,6.0,2,1,15,265.0
3.0,4.0,3.0,2,1,15,114.99999999999999
6.0,5.0,5.0,2,1,15,275.0
3.0,4.0,4.0,2,1,15,135.0
8.0,5.0,6.0,2,1,15,330.0
3.0,4.0,5.0,2,1,15,165.0
5.0,3.0,3.0,2,1,16,175.0
3.6,1.0,1.0,1,1,16,81.0
5.0,3.0,3.0,2,1,16,175.0
5.0,4.0,5.0,2,1,16,216.0
1.7,1.0,1.0,1,1,16,43.0
3.4,2.0,2.0,1,1,16,94.0
5.0,4.0,5.0,2,1,17,170.0
0.0,4.0,4.0,2,1,17,200.0
10.0,6.0,6.0,2,1,17,360.0
2.2,1.0,1.0,1,1,17,45.0
4.0,4.0,5.0,2,1,17,135.0
4.0,3.0,4.0,2,1,17,105.0
6.0,5.0,5.0,2,1,17,210.0
5.0,4.0,4.0,2,1,17,190.0
5.0,2.0,3.0,2,1,17,98.0
5.0,2.0,3.0,2,1,17,58.0
5.0,3.0,3.0,2,1,17,105.0
7.0,4.0,4.0,2,1,17,270.0
20.0,6.0,6.0,2,1,17,725.0
20.0,6.0,6.0,2,1,17,700.0
5.0,4.0,5.0,2,1,17,155.0
4.0,2.0,3.0,2,1,17,85.0
7.0,4.0,6.0,2,1,17,260.0
5.0,4.0,4.0,2,1,17,133.0
5.0,5.0,5.0,2,1,17,165.0
4.0,5.0,5.0,2,1,17,135.0
5.0,4.0,5.0,2,1,17,125.0
6.0,5.0,5.0,2,1,17,250.0
5.0,2.0,3.0,2,1,17,95.0
5.0,5.0,5.0,2,1,17,182.0
14.0,6.0,6.0,2,1,17,675.0
7.0,5.0,5.0,2,1,17,265.0
5.0,5.0,5.0,2,1,17,215.0
5.0,4.0,4.0,2,1,17,140.0
5.0,4.0,4.0,2,1,17,150.0
5.0,3.0,3.0,2,1,17,120.0
5.0,4.0,5.0,2,1,17,190.0
7.0,4.0,4.0,2,1,17,260.0
5.0,3.0,4.0,2,1,17,105.0
5.0,4.0,5.0,2,1,17,160.0
5.0,4.0,5.0,2,1,17,130.0
5.0,2.0,3.0,2,1,17,95.0
5.0,4.0,5.0,2,1,17,170.0
5.0,3.0,3.0,2,1,17,114.99999999999999
4.0,3.0,3.0,2,1,17,100.0
4.0,6.0,3.0,2,1,17,120.0
20.0,9.0,7.0,2,1,17,800.0
5.0,4.0,5.0,2,1,17,175.0
10.0,7.0,7.0,2,1,2,600.0
5.0,5.0,5.0,2,1,2,150.0
5.0,5.0,6.0,2,1,2,200.0
5.0,3.0,5.0,2,1,2,180.0
5.0,3.0,4.0,2,1,2,240.0
5.0,4.0,4.0,2,1,2,225.0
5.0,3.0,4.0,2,1,2,165.0
3.0,3.0,4.0,2,1,2,125.0
5.7,2.0,3.0,1,1,2,322.0
2.0,2.0,2.0,1,1,2,140.0
5.0,3.0,4.0,2,1,2,250.0
7.0,4.0,5.0,2,1,2,375.0
24.0,7.0,6.0,2,1,2,775.0
5.0,3.0,3.0,2,1,2,225.0
5.0,3.0,3.0,2,1,2,229.99999999999997
5.0,4.0,4.0,2,1,2,265.0
5.0,3.0,3.0,2,1,2,225.0
10.0,5.0,7.0,2,1,2,220.00000000000003
12.0,5.0,6.0,2,1,2,550.0
20.0,5.0,7.0,2,1,2,700.0
5.0,5.0,5.0,2,1,2,155.0
1.4,1.0,1.0,1,1,2,39.5
5.0,4.0,4.0,2,1,2,165.0
20.0,6.0,6.0,2,1,3,900.0
10.0,6.0,6.0,2,1,3,409.99999999999994
5.0,4.0,4.0,2,1,3,210.0
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,210.0
10.0,5.0,5.0,2,1,3,350.0
5.0,3.0,3.0,2,1,3,144.0
5.0,4.0,5.0,2,1,3,180.0
5.0,4.0,5.0,2,1,3,240.0
5.0,4.0,5.0,2,1,3,180.0
10.0,5.0,6.0,2,1,3,440.00000000000006
5.0,4.0,5.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,400.0
10.0,4.0,5.0,2,1,3,225.0
20.0,5.0,6.0,2,1,3,700.0
10.0,6.0,7.0,2,1,3,425.0
5.0,4.0,5.0,2,1,3,170.0
5.0,4.0,5.0,2,1,3,190.0
10.0,5.0,5.0,2,1,3,300.0
5.0,3.0,3.0,2,1,3,165.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,4.0,2,1,3,190.0
10.0,5.0,6.0,2,1,3,325.0
5.0,4.0,5.0,2,1,3,180.0
5.0,4.0,5.0,2,1,3,210.0
10.0,7.0,6.0,2,1,3,415.00000000000006
5.0,4.0,5.0,2,1,3,160.0
10.0,6.0,6.0,2,1,3,434.99999999999994
10.0,6.0,6.0,2,1,3,425.0
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,195.0
5.0,4.0,5.0,2,1,3,190.0
10.0,5.0,5.0,2,1,3,459.99999999999994
7.0,5.0,6.0,2,1,3,250.0
5.5,6.0,6.0,2,1,3,190.0
5.0,5.0,5.0,2,1,3,210.0
10.0,5.0,6.0,2,1,3,430.0
20.0,6.0,6.0,2,1,3,650.0
10.0,6.0,6.0,2,1,3,425.0
5.0,4.0,5.0,2,1,3,180.0
10.0,5.0,6.0,2,1,3,315.0
10.0,6.0,6.0,2,1,3,250.0
10.0,6.0,6.0,2,1,3,350.0
5.0,4.0,4.0,2,1,3,210.0
10.0,6.0,6.0,2,1,3,400.0
5.0,4.0,5.0,2,1,3,180.0
10.0,6.0,6.0,2,1,3,375.0
5.0,4.0,5.0,2,1,3,185.0
5.0,4.0,5.0,2,1,3,215.0
10.0,6.0,6.0,2,1,3,350.0
20.0,5.0,6.0,2,1,3,325.0
5.0,4.0,4.0,2,1,3,135.0
3.0,3.0,2.0,2,1,3,85.0
10.0,6.0,7.0,2,1,3,425.0
10.0,5.0,6.0,2,1,3,325.0
10.0,5.0,6.0,2,1,3,272.0
5.0,4.0,4.0,2,1,3,140.0
5.0,4.0,5.0,2,1,3,185.0
10.0,6.0,6.0,2,1,3,350.0
3.2,4.0,3.0,2,1,3,62.0
5.0,4.0,5.0,2,1,3,195.0
5.0,4.0,4.0,2,1,3,175.0
5.0,4.0,4.0,2,1,3,100.0
10.0,5.0,6.0,2,1,3,420.0
5.0,4.0,4.0,2,1,3,180.0
5.0,3.0,5.0,2,1,3,155.0
10.0,5.0,6.0,2,1,3,325.0
13.0,6.0,7.0,2,1,3,450.0
10.0,5.0,6.0,2,1,3,275.0
5.0,4.0,4.0,2,1,3,160.0
2.0,3.0,3.0,2,1,3,58.0
10.0,4.0,5.0,2,1,3,250.0
5.0,4.0,4.0,2,1,3,250.0
2.0,3.0,3.0,2,1,3,35.0
10.0,6.0,5.0,2,1,3,320.0
5.0,4.0,5.0,2,1,3,180.0
5.0,4.0,5.0,2,1,3,175.0
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,175.0
5.0,4.0,4.0,2,1,3,175.0
10.0,6.0,6.0,2,1,3,395.0
20.0,5.0,6.0,2,1,3,650.0
5.0,4.0,4.0,2,1,3,185.0
5.0,4.0,5.0,2,1,3,210.0
5.0,3.0,4.0,2,1,3,110.00000000000001
5.0,4.0,4.0,2,1,3,175.0
5.0,4.0,4.0,2,1,3,175.0
5.0,4.0,5.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,229.99999999999997
10.0,6.0,7.0,2,1,3,450.0
10.0,6.0,6.0,2,1,3,390.0
20.0,6.0,6.0,2,1,3,730.0
10.0,5.0,6.0,2,1,3,350.0
10.0,7.0,6.0,2,1,3,425.0
10.0,6.0,6.0,2,1,3,350.0
10.0,6.0,6.0,2,1,3,425.0
10.0,5.0,6.0,2,1,3,450.0
5.0,4.0,5.0,2,1,3,260.0
10.0,6.0,7.0,2,1,3,390.0
5.0,4.0,4.0,2,1,3,130.0
10.0,5.0,6.0,2,1,3,450.0
10.0,5.0,6.0,2,1,3,484.99999999999994
5.0,4.0,4.0,2,1,3,165.0
5.0,3.0,4.0,2,1,3,150.0
5.0,4.0,4.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,395.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,4.0,2,1,3,175.0
6.0,3.0,3.0,2,1,3,150.0
10.0,6.0,6.0,2,1,3,280.0
7.0,5.0,5.0,2,1,3,250.0
10.0,6.0,5.0,2,1,3,355.0
13.0,6.0,6.0,2,1,3,450.0
5.0,4.0,4.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,4.0,2,1,3,215.0
2.0,4.0,3.0,2,1,3,90.0
10.0,5.0,6.0,2,1,3,355.0
11.0,6.0,6.0,2,1,3,405.0
5.0,3.0,3.0,2,1,3,114.99999999999999
20.0,8.0,7.0,2,1,3,750.0
5.0,4.0,5.0,2,1,3,175.0
10.0,6.0,6.0,2,1,3,350.0
10.0,5.0,6.0,2,1,3,390.0
5.0,4.0,4.0,2,1,3,185.0
5.0,4.0,4.0,2,1,3,180.0
5.5,4.0,4.0,2,1,3,190.0
20.0,6.0,6.0,2,1,3,800.0
26.0,6.0,6.0,2,1,3,900.0
5.0,5.0,5.0,2,1,3,260.0
10.0,5.0,6.0,2,1,3,380.0
10.0,5.0,6.0,2,1,3,350.0
5.0,4.0,4.0,2,1,3,225.0
5.0,4.0,5.0,2,1,3,225.0
10.0,5.0,6.0,2,1,3,380.0
5.0,4.0,5.0,2,1,3,150.0
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,229.99999999999997
10.0,6.0,6.0,2,1,3,450.0
20.0,6.0,6.0,2,1,3,925.0
10.0,6.0,6.0,2,1,3,425.0
10.0,5.0,6.0,2,1,3,395.0
10.0,5.0,6.0,2,1,3,375.0
7.0,4.0,5.0,2,1,3,315.0
20.0,6.0,6.0,2,1,3,600.0
5.0,4.0,4.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,380.0
10.0,5.0,5.0,2,1,3,225.0
5.0,5.0,6.0,2,1,3,200.0
10.0,5.0,5.0,2,1,3,270.0
10.0,6.0,6.0,2,1,3,395.0
10.0,6.0,6.0,2,1,3,450.0
5.0,4.0,4.0,2,1,3,150.0
10.0,5.0,5.0,2,1,3,285.0
10.0,5.0,6.0,2,1,3,280.0
5.0,2.0,2.0,2,1,3,180.0
20.0,7.0,7.0,2,1,3,850.0
10.0,5.0,6.0,2,1,3,400.0
5.0,4.0,4.0,2,1,3,200.0
10.0,6.0,6.0,2,1,3,350.0
5.0,4.0,5.0,2,1,3,215.0
10.0,5.0,6.0,2,1,3,380.0
10.0,5.0,6.0,2,1,3,390.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,5.0,2,1,3,160.0
10.0,5.0,6.0,2,1,3,350.0
10.0,5.0,6.0,2,1,3,390.0
10.0,6.0,6.0,2,1,3,484.99999999999994
10.0,6.0,6.0,2,1,3,484.99999999999994
10.0,6.0,6.0,2,1,3,484.99999999999994
10.0,5.0,6.0,2,1,3,480.0
5.0,4.0,4.0,2,1,3,235.0
10.0,5.0,6.0,2,1,3,450.0
6.3,5.0,5.0,2,1,3,130.0
5.0,5.0,5.0,2,1,3,120.0
10.0,5.0,6.0,2,1,3,450.0
20.0,3.0,4.0,2,1,3,245.00000000000003
6.0,6.0,3.0,2,1,3,70.0
3.0,4.0,4.0,2,1,3,145.0
5.0,3.0,3.0,2,1,3,125.0
10.0,5.0,6.0,2,1,3,450.0
5.0,4.0,5.0,2,1,3,200.0
20.0,5.0,6.0,2,1,3,300.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,4.0,2,1,3,225.0
10.0,5.0,6.0,2,1,3,390.0
5.0,4.0,5.0,2,1,3,165.0
5.0,3.0,3.0,2,1,3,150.0
5.0,3.0,3.0,2,1,3,150.0
10.0,5.0,6.0,2,1,3,200.0
10.0,5.0,4.0,2,1,3,275.0
6.0,3.0,3.0,2,1,3,140.0
5.0,4.0,5.0,2,1,3,145.0
5.0,3.0,3.0,2,1,3,150.0
10.0,5.0,6.0,2,1,3,390.0
10.0,5.0,6.0,2,1,3,325.0
7.0,4.0,4.0,2,1,3,190.0
20.0,5.0,6.0,2,1,3,750.0
6.0,3.0,3.0,2,1,3,175.0
20.0,4.0,4.0,2,1,3,575.0
5.0,4.0,4.0,2,1,3,120.0
10.0,5.0,6.0,2,1,3,425.0
20.0,5.0,6.0,2,1,3,750.0
10.0,6.0,6.0,2,1,3,280.0
10.0,6.0,6.0,2,1,3,280.0
5.0,4.0,5.0,2,1,3,160.0
